mean,regionname,state
812988.1875,Cayucos,CA
129202.007812,Harlingen,TX
425882.65625,Olney,MD
191155.015625,Berwyn,IL
177185.546875,Burlington,NC
204544.578125,Alexandria,LA
97267.0703125,Birmingham,AL
224623.296875,West Sadsbury Township,PA
349439.75,Shoreham,NY
148654.21875,Oildale,CA
383146.53125,Pine Township,PA
149250.203125,Kempner,TX
66312.046875,Diamondhead,MS
364503.96875,Glastonbury,CT
249357.03125,West Conshohocken,PA
119404.015625,Fort Shawnee,OH
298001.21875,North Bergen,NJ
75083.9375,Hammond,LA
241018.078125,Lebanon,TN
163556.21875,Grand Blanc Township,MI
170230.125,Robinson,TX
218219.28125,Cranston,RI
473125.0625,Natick,MA
249129.3125,Bullhead City,AZ
278551.8125,Freedom,NH
161278.71875,Tecumseh,MI
172894.375,Ridgecrest,CA
133666.265625,Coloma Township,MI
41573.09375,Town of Canisteo,NY
25333.3339844,Town of Addison,NY
283064.21875,East Granby,CT
77300.3984375,Speedway,IN
324790.0,Chesterfield,MO
555066.0625,Clarksville,MD
117720.484375,Chandler,IN
980541.0625,Westport,CT
133587.546875,Citronelle,AL
286357.0,Tamiami,FL
114638.953125,Coatesville,PA
201617.671875,Lewisville,TX
202028.515625,Grass Lake Township,MI
202789.5625,Oakwood,GA
443895.9375,Alhambra,CA
195666.671875,Willoughby,OH
176557.4375,Spanish Fork,UT
268988.34375,Uniondale,NY
146711.640625,Elberfeld,IN
708079.25,Woodbury,NY
168899.203125,Town of De Pere,WI
637977.25,Vinings,GA
232759.84375,Westfield,MA
215228.109375,Creswell,OR
143395.984375,Los Lunas,NM
191828.515625,Canal Winchester,OH
138820.890625,Louisville,OH
449410.90625,Walpole,MA
262766.25,Wareham,MA
189202.015625,Mechanicstown,NY
48820.0820312,Clairton,PA
193603.21875,Reedley,CA
498802.0625,West Newbury,MA
187475.09375,Gunplain Township,MI
183004.8125,LeoCedarville,IN
68008.03125,Bay City,MI
445497.59375,Haddonfield,NJ
196508.4375,Cleveland,TN
218797.1875,Town of Hurley,NY
202283.125,Orchards,WA
143833.734375,Franklin,IN
381859.78125,Old Saybrook,CT
446633.625,Clinton Township,NJ
451763.21875,Annapolis,MD
482569.3125,Bonita,CA
195020.890625,Wilmington Township,PA
91281.9296875,Town of Seneca Falls,NY
285672.75,Rochester Hills,MI
132316.875,Westvale,NY
124830.921875,Shippensburg Township,PA
432140.96875,Somerville,MA
111245.382812,Waycross,GA
39509.6367188,Ucon,ID
300997.53125,Pine Knoll Shores,NC
91573.4921875,Nebo,NC
183753.015625,Angola,IN
567590.5,Madison,NJ
255863.859375,Dunlap,IL
224446.59375,Glen Burnie,MD
174351.40625,Buhl,ID
78653.8125,Lawrence Park,PA
430760.21875,Dunstable,MA
376308.4375,Freedom,CA
179457.828125,Kennedy Township,PA
86780.3203125,Austin,MN
171185.9375,Mason,MI
750603.75,Carefree,AZ
283044.59375,O'Hara Township,PA
157445.78125,Town of West Bend,WI
411672.15625,Ewa Beach,HI
303160.625,Dublin,PA
49297.9921875,Dalzell,SC
231800.0,Talent,OR
191408.828125,Lathrup Village,MI
176626.109375,Oxoboxo River,CT
320202.3125,Eagleville,PA
317459.90625,Stanwood,WA
200129.71875,Rocky Point,NC
137418.875,Pleasant Run Farm,OH
138630.515625,Carlisle,OH
205770.28125,Knoxville,TN
120043.773438,Erwin,NC
285681.53125,Nuevo,CA
157880.71875,North Canton,OH
262838.96875,Barkhamsted,CT
133891.171875,Bluffton,OH
162489.5625,Walnut Cove,NC
784101.375,Rumson,NJ
45363.0507812,Quincy,FL
195901.203125,Williamston,SC
580363.4375,Westwood,MA
162275.5,Lake Alfred,FL
125451.804688,Gosport,IN
116130.921875,Cudahy,CA
498690.3125,Hartsdale,NY
320405.59375,Upper Gwynedd Township,PA
99799.6015625,Milwaukee,WI
1157994.0,Darien,CT
156838.546875,Perry,GA
190331.328125,Woodbine,GA
736697.375,Wilton,CT
369969.03125,Bigfork,MT
129802.007812,North Sewickley Township,PA
54400.8046875,Nelson,NY
62124.8984375,Gloversville,NY
209632.125,Dewitt Township,MI
261061.84375,Puyallup,WA
115141.765625,Pembroke,NY
214896.78125,East Brainerd,TN
287405.25,Rockwell,AR
298686.40625,Rosaryville,MD
145623.296875,Dallas,GA
344957.4375,Plympton,MA
244616.0625,Saint Louis Park,MN
254127.3125,Three Lakes,FL
441724.28125,Groton,MA
422793.5,Santa Fe,NM
164082.734375,Ossipee,NH
111463.851562,Mount Healthy Heights,OH
270299.59375,Burien,WA
95361.4453125,Town of Mexico,NY
181057.4375,Mantua,OH
362139.4375,Glenn Dale,MD
147854.21875,Labelle,FL
233295.578125,Gloucester,VA
194681.921875,Salisbury,NC
1679117.5,Del Monte Forest,CA
51367.8710938,Concord,NY
161607.234375,Middleton,ID
369291.9375,Bothell,WA
129079.117188,Manson,WA
72850.6015625,Portsmouth,OH
241657.828125,Lakemoor,IL
122055.023438,Merriam,KS
205312.046875,Ruther Glen,VA
257960.234375,Waldorf,MD
469598.65625,Winter Park,FL
44040.9648438,Salina,KS
230978.3125,Aberdeen,MD
337325.8125,Madbury,NH
184567.875,Kingman,AZ
201904.8125,Susquehanna Township,PA
363548.6875,Frankfort,IL
208372.6875,Fort Wright,KY
149689.953125,Byron,GA
78561.84375,Berkeley,MO
135127.703125,Madison,AL
184796.390625,Fort Walton Beach,FL
77835.7421875,Golf Manor,OH
220470.6875,Manor Township,PA
132990.765625,New Britain,CT
217446.1875,Town of Raymond,NH
338221.09375,Buffalo Grove,IL
455489.53125,Nokomis,FL
65224.8984375,Medina,NY
182637.34375,Fruitland Park,FL
471411.90625,Moreland Hills,OH
245113.65625,Mechanicsville,VA
414787.53125,Melrose,MA
145517.265625,Dover,OH
311575.40625,Horsham,PA
500204.15625,Town of Topsfield,MA
316228.5625,Town of Goshen,NY
387802.75,Jacksonville,OR
157793.578125,Howard,WI
100444.179688,Town of Watertown,NY
366606.84375,Newport,RI
263800.0,Fircrest,WA
497375.0,Alamo Heights,TX
234116.875,Macedonia,OH
657494.0625,Dana Point,CA
165623.296875,Withamsville,OH
262295.59375,Town of Hempstead,NY
220149.796875,Carroll,OH
119462.648438,American Canyon,CA
97751.40625,Delphos,OH
268776.3125,Federal Way,WA
283110.40625,Town of Skaneateles,NY
144338.953125,Bridgeville,PA
521194.9375,Cresskill,NJ
429310.40625,Lower Makefield,PA
1130515.625,La Canada Flintridge,CA
243099.203125,Clifton Park,NY
192471.890625,Altamonte Springs,FL
110983.9375,Nyssa,OR
159504.8125,Ocean City,FL
104125.304688,Conklin,NY
217173.5,Fleetwood,PA
118834.9375,Monroe Township,MI
38932.9335938,Scranton,SC
631010.1875,Arroyo Grande,CA
24969.0761719,Trinity,NC
175398.796875,Port Saint Lucie,FL
257796.78125,Collier Township,PA
347881.1875,Town of Amesbury,MA
138517.265625,Lincoln,NY
207652.203125,Barnstead,NH
147558.234375,Schererville,IN
164846.59375,Calera,AL
233729.71875,Middle River,MD
253141.359375,Valley City,OH
578820.1875,Park City,UT
522086.3125,Laie,HI
144809.640625,Elsmere,DE
277469.84375,Manchester,MD
188857.828125,Bedford,TX
273347.78125,Waianae,HI
527179.125,Bellevue,WA
772871.5,Head of the Harbor,NY
177887.546875,Canaan,NH
105867.070312,Alliance,OH
377349.46875,Naperville,IL
330219.5625,Farmingdale,NY
151440.15625,Town of Geneseo,NY
570159.0,Middleton,MA
144481.125,Louisburg,NC
175169.484375,South Salt Lake,UT
329253.875,Eden,UT
348216.90625,Coal Creek,CO
314202.0,West WhittierLos Nietos,CA
189236.140625,Weyers Cave,VA
203180.71875,San Jacinto,CA
378320.0,Brush Prairie,WA
178758.640625,Homewood,IL
69091.5625,New Wilmington,PA
132373.890625,Pleasant Run,OH
253352.609375,Upper Oxford Township,PA
290174.71875,Cary,NC
609582.6875,Jericho,NY
307336.875,Hebron,CT
475158.15625,Ojus,FL
253284.734375,Hackettstown,NJ
219900.796875,Medford,OR
84386.75,Garrett,IN
451527.96875,Pennsbury Township,PA
181151.40625,Temperance,MI
164906.828125,Roebuck,SC
254181.921875,Bixby,OK
248814.453125,Wheatland,WI
559721.375,Homewood,CA
142698.796875,Blythe,CA
228554.21875,Riverbank,CA
145421.6875,Progress,PA
220765.46875,Grand Junction,CO
210971.890625,Denver,PA
231548.59375,Stallings,NC
76850.203125,Adel,IA
621902.5,Telluride,CO
136269.484375,Lafayette,IN
219294.375,Acworth,GA
184668.671875,Winter Park,CO
244370.28125,Preston,CT
206671.484375,The Colony,TX
1150936.375,Clyde Hill,WA
50160.2421875,Noble,OK
253416.0625,Mt Hope,NY
267216.0625,York Township,PA
142385.546875,Lowell,NC
534296.1875,Woodinville,WA
249326.109375,Randall,WI
426280.75,Brewster,MA
129653.015625,Lithia Springs,GA
325448.3125,Flagstaff,AZ
166906.03125,Avondale,AZ
463481.625,Normandy Park,WA
256220.078125,Cottonwood Heights,UT
162029.3125,Williamsburg,OH
395363.125,Kenmore,WA
111763.054688,Avon Park,FL
119968.273438,Crafton,PA
238493.96875,Newington,CT
87959.0390625,Town of Milford,NH
317868.34375,Norwalk,CA
411133.6875,Simi Valley,CA
353836.5,Town of Westerly,RI
350057.6875,East Brandywine Township,PA
235177.90625,Kings Mills,OH
215347.390625,Spring Hill,TN
178800.40625,Bonners Ferry,ID
235144.984375,Town of Kinderhook,NY
223463.859375,Brookfield,IL
202716.46875,Holiday,FL
211597.59375,Maumee,OH
301494.375,South Gate,CA
226463.453125,Santa Clara,UT
326097.59375,Town of Hanson,MA
319885.1875,Plymouth,MN
369180.46875,Framingham,MA
160270.6875,Albany,GA
209468.671875,Pendleton,NY
318498.4375,Auberry,CA
168118.46875,Saint Joseph,IL
212069.484375,Grand Rapids Township,MI
118678.3125,Laureldale,PA
655909.1875,Laguna Niguel,CA
147250.203125,Brownstown,IN
271364.625,Warminster,PA
249236.140625,Virginia Beach,VA
381144.21875,Rancho Cucamonga,CA
460669.40625,Westminster,CA
248508.03125,Port Angeles,WA
568581.1875,Sea Isle City,NJ
123113.25,Corcoran,CA
161929.3125,Canonsburg,PA
137222.09375,Marion,NC
52770.28125,McKeesport,PA
174182.734375,Calhan,CO
1411970.625,Manhattan Beach,CA
1514682.25,Saratoga,CA
225259.03125,Beacon,NY
258870.6875,Mack North,OH
645630.1875,Tisbury,MA
174320.890625,Lake Jackson,TX
259016.0625,Whitewater,CO
510101.0,Moorpark,CA
250278.71875,Marysville,WA
308927.625,Wyndmoor,PA
373545.75,Arcadia,CA
162101.609375,Whitehall,PA
348363.5,Santee,CA
398154.1875,Warwick Township,PA
165944.171875,Seffner,FL
101992.367188,Roseville,MI
546612.5625,Kihei,HI
418075.125,Auburn,CA
187620.890625,Woods Cross,UT
129664.65625,Lehigh Acres,FL
268221.28125,Forsyth,GA
219154.21875,Huron Township,MI
370257.0,Warson Woods,MO
344087.59375,Quincy,MA
100950.601562,Jamestown,OH
225599.203125,Dayton,MN
70855.8203125,Town of Waterloo,NY
232087.15625,Channahon,IL
313457.125,Towamencin Township,PA
176895.1875,Swannanoa,NC
175481.125,Julian,NC
52880.7226562,Stratmoor,CO
224107.234375,Bloomington,CA
169888.359375,Mooresville,IN
193940.15625,Lafayette,OR
109775.101562,La Junta,CO
148806.421875,Dalton,GA
74093.9765625,Camden,NJ
119051.40625,Emporia,VA
298314.53125,Huntington Park,CA
445770.875,Emerald Isle,NC
61094.7773438,Harrisonville,MO
167134.140625,Lake Orion,MI
541727.75,Montville,NJ
295579.5625,Beaufort,NC
407348.9375,Heath,TX
218228.921875,Copake,NY
118914.859375,Oak Ridge,FL
288801.28125,Berlin,CT
151938.546875,Bailey,NC
146623.6875,Centralia,WA
168120.484375,Lenexa,KS
139790.765625,Gardner,KS
528307.1875,Osprey,FL
316108.84375,Maywood,CA
284390.375,Upper Hanover Township,PA
148345.375,Russiaville,IN
110979.515625,Town of Bergen,NY
400943.0625,Glenwood Springs,CO
188571.890625,Mounds View,MN
250311.25,Park Forest Village,PA
427458.3125,Woodbridge,CT
221349.796875,Manchester,MO
283439.34375,Lady Lake,FL
236491.96875,Lehigh Township,PA
228442.5625,Bristol,IN
104557.03125,Pekin,IL
307709.1875,Centreville,MD
49510.4414062,Charlestown,IN
53795.984375,Groveland,FL
111776.703125,Lakeland,NY
375468.625,Downers Grove,IL
117092.773438,Decatur,IN
1283194.125,Ocean Ridge,FL
267634.125,Lombard,IL
241835.34375,Joppa,MD
246051.8125,Hendersonville,TN
33512.046875,Solvay,NY
627002.1875,Alexandria,VA
188226.90625,Carlisle,PA
278682.28125,Lacey,NJ
202204.421875,Northglenn,CO
71353.4140625,Ulysses,NY
122742.171875,Orion,IL
338381.53125,Town of Fishkill,NY
163714.859375,Bonner Springs,KS
48063.0507812,Taylor,TX
399750.625,Oakwood Hills,IL
285151.0625,Greenville,RI
253098.796875,Greenwood Lake,NY
110497.59375,Madison Township,MI
187398.796875,Summerfield,FL
220663.046875,Green Park,MO
95652.2109375,Springdale Township,PA
345222.5,McLendonChisholm,TX
458493.59375,New Albany,OH
233875.09375,Watertown Township,MI
81755.0234375,South Bend,IN
458958.34375,Pearl City,HI
360717.25,Boring,OR
725338.0625,Westlake Village,CA
386619.375,La Mirada,CA
145057.828125,Sumter,SC
155319.28125,Meriden,CT
425929.375,Robbinsville Township,NJ
244262.65625,Town of Wilton,NH
191744.984375,Burbank,IL
148332.53125,Raeford,NC
205943.78125,Lumberton,TX
266026.09375,Gap,PA
310439.8125,Bulverde,TX
182982.328125,Sun Valley,NV
435233.03125,Easton,MA
236098.390625,Okemos,MI
203951.40625,New Palestine,IN
261473.5,Wappinger,NY
979216.6875,Lafayette,CA
516630.125,Redmond,WA
212724.5,Wheatland,CA
203661.046875,Windsor Township,PA
72269.078125,Idyllwild,CA
312934.875,Maitland,FL
327334.875,Lutherville Timonium,MD
183778.3125,Spring Township,PA
204449.0,LeacockLeolaBareville,PA
523980.71875,Poway,CA
324865.03125,Fairfield,CA
259315.265625,East Millcreek,UT
120849.796875,Greenville,MI
560161.3125,Lynnfield,MA
476622.90625,Washington Township,NJ
223124.5,Nashville,TN
1075874.5,Orinda,CA
452896.5,North New Hyde Park,NY
197584.734375,Shiloh,PA
286229.78125,North Branford,CT
278232.0625,Hampstead,MD
271579.125,Murrayville,GA
408502.84375,Kure Beach,NC
153431.328125,Woodstock,NH
212572.296875,Ithaca,NY
506838.0,Philipstown,NY
21538.1523438,Montpelier,IN
263207.625,Fairview Township,PA
150581.921875,Dalton,OH
386695.5,Tequesta,FL
365816.875,Town of Rhinebeck,NY
436434.09375,Delray Beach,FL
115328.515625,Holly Hill,FL
56016.8671875,Glassport,PA
228191.171875,Granbury,TX
296102.25,Maple Grove,MN
170382.734375,Fairfield,OH
187961.046875,Angier,NC
212969.484375,Warrington Township,PA
275430.15625,Eatonville,WA
938039.875,San Anselmo,CA
279057.84375,Candler,NC
410843.0625,Ocean Township,NJ
133159.4375,Womelsdorf,PA
256117.671875,Boulder City,NV
215437.34375,Bloomfield,CT
157214.0625,Hewitt,TX
736140.75,Westhampton,NY
89145.3828125,Wenatchee,WA
216451.0,Easthampton,MA
249976.3125,Allen Township,PA
336493.03125,Evansburg,PA
110414.859375,Xenia,OH
233322.09375,Winter Garden,FL
40306.0234375,Uniontown,PA
218885.9375,Hazel Dell North,WA
537790.0625,Fountain Valley,CA
120934.9375,McAlester,OK
260895.578125,Bath,PA
234008.828125,Marengo,IL
258739.765625,Chandler,AZ
136299.59375,Van Buren,NY
370951.375,Salinas,CA
277147.0,Randolph,MA
217878.3125,Dover,FL
203799.203125,Ontelaunee,PA
254727.3125,Flowery Branch,GA
180197.1875,Birdsboro,PA
191789.15625,Florence,KY
100115.257812,Edgewood,OH
294168.28125,Yorktown,VA
391443.84375,Artesia,CA
69910.84375,Town of Albion,NY
177297.59375,Colrain,MA
207492.765625,Cumming,IA
252295.984375,Lakewood,CO
130448.992188,Great Falls,MT
105891.96875,Fairport Harbor,OH
291104.78125,Clarkston,MI
353353.8125,Elkridge,MD
163856.625,Welby,CO
231187.953125,Mound,MN
264520.875,Dover,NY
220140.5625,Hinsdale,MA
309776.1875,Oak Hills,OR
129066.265625,Hampton Manor,NY
122397.992188,Lakeville,IN
111012.046875,North Judson,IN
94463.8515625,Monon,IN
159783.9375,Van Buren,AR
470900.8125,Whitemarsh Island,GA
260087.953125,Franconia,NH
414537.625,Southlake,TX
297027.71875,Gurnee,IL
44848.59375,Saint Clair,PA
207224.09375,Levittown,PA
243394.78125,Arvada,CO
240545.78125,Island Lake,IL
95644.9765625,Bessemer,AL
51547.390625,Chapman,KS
397405.65625,Minnetrista,MN
153829.71875,Gervais,OR
141819.671875,Allegan,MI
148769.078125,El Paso,TX
168173.890625,Pensacola,FL
247534.53125,Middletown,CT
218934.9375,Murfreesboro,TN
328729.4375,Town of New Milford,CT
311815.3125,New London Township,PA
211403.21875,Palmyra,VA
209465.0625,Deptford Township,NJ
180514.859375,Fate,TX
339657.125,North Granby,CT
423616.71875,Franklin,MA
296826.90625,Upper Frederick Township,PA
687789.4375,Cambria,CA
164226.5,Sandston,VA
589409.875,Darnestown,MD
539722.5625,Boxboro,MA
42040.9648438,Monroe,GA
104169.882812,Wellsboro,PA
787952.125,Coto de Caza,CA
124980.320312,Marlow,OK
356581.59375,Applewood,CO
223629.71875,Sandy,UT
169054.625,Penn Township,PA
827170.375,Great Neck,NY
198449.390625,Towamensing Township,PA
230976.3125,Georgetown,TX
279138.90625,Vail,AZ
205603.21875,Merced,CA
48258.6328125,Sardinia,OH
174584.34375,Pineville,LA
332758.1875,Sea Breeze,NC
157851.0,Orland,CA
103938.15625,Jackson,OH
172017.265625,Hopewell Township,PA
146338.15625,Eastlake,OH
245663.859375,Willington,CT
278457.78125,Bath Township,MI
336553.1875,Anacortes,WA
208203.609375,Elgin,IL
351944.46875,Boston,MA
152908.03125,Cherryville,NC
120858.632812,New Haven,IN
56267.46875,Pulaski,NY
74528.109375,Seagrove,NC
305048.15625,Chalfont,PA
455164.90625,Buellton,CA
228446.1875,Richmond West,FL
44349.3984375,Strathmore,CA
149142.171875,De Soto,MO
196295.1875,Batesville,IN
68056.625,Little Elm,TX
231732.125,Fuquay Varina,NC
367004.9375,Weldon Spring,MO
120383.132812,Mapleton,MN
110987.546875,Liverpool,NY
61278.3125,Kaufman,TX
218397.1875,Sussex,WI
416039.28125,Mill Creek,WA
225496.78125,Hilmar,CA
143704.8125,Topeka,IN
455532.40625,Broad Run,VA
144122.09375,West Point,GA
311030.9375,Town of Ayer,MA
152422.09375,Chicopee,MA
443073.875,Terrace Park,OH
175476.703125,Bowling Green,OH
440653.3125,Palm Springs,CA
381511.40625,Boston Heights,OH
193273.5,Middlebury,IN
40462.6523438,Naranja,FL
252022.484375,Roosevelt,NY
200682.734375,Eaton,CO
160140.96875,Fairland,IN
246488.359375,Rising Sun,MD
108651.40625,Andrews,SC
226689.15625,South Middleton,PA
196506.828125,Glassboro,NJ
60383.9375,Rancho Viejo,TX
253932.125,Walkersville,MD
639727.0,Somers,NY
69841.3671875,Hickory Withe,TN
91538.953125,Houston,MS
40809.6367188,Springville,NY
122958.632812,Fort Pierce,FL
111925.703125,Saint Bernard,OH
160147.796875,Town of Livonia,NY
76243.375,Swissvale,PA
280412.03125,Ashland,VA
623267.0625,Bernardsville,NJ
295704.03125,Loxahatchee Groves,FL
645527.5,Chatham,NJ
99734.9375,Fountain City,IN
100743.375,Huntington,IN
132564.65625,California City,CA
188057.828125,Galloway,OH
187950.609375,Sharonville,OH
91936.546875,West Reading,PA
422118.21875,San Marcos,CA
146881.125,Boiling Springs,SC
207408.03125,Cottage Grove,MN
128430.117188,Cedar Springs,MI
180960.234375,Fountaintown,IN
151004.8125,Bristol,TN
83059.0390625,Hudson,MI
233382.328125,Hopkins,MN
362473.84375,Lower Saucon Township,PA
143532.53125,Port Wentworth,GA
225666.265625,Ladera Heights,CA
57403.2109375,Town of Fort Edward,NY
255555.015625,Calimesa,CA
184424.09375,Superior Township,MI
61900.8046875,Beaver Falls,PA
338246.21875,Ocean View,DE
315720.03125,Alpharetta,GA
81175.5,Town of Batavia,NY
54893.5742188,Wawarsing,NY
318248.9375,Bel Air,MD
138868.671875,Town of Greenwich,NY
181929.3125,Berne,NY
280319.6875,Westminster,MA
355345.8125,Jeffersonton,VA
151098.796875,Town of Burlington,WI
204593.171875,Hanover Township,PA
145667.46875,Stockbridge,MI
252667.0625,Oatfield,OR
693584.5625,Rancho Mirage,CA
90753.4140625,Normandy,MO
285577.0625,Harwinton,CT
272158.25,Town of Wilbraham,MA
75019.6796875,Tecumseh,KS
292104.46875,Oldsmar,FL
141833.328125,Ranlo,NC
254251.0,North Plains,OR
158967.46875,Woonsocket,RI
190422.09375,Oakmont,PA
521414.53125,Medina,MN
210685.9375,Newman,CA
266574.6875,Schnecksville,PA
30884.7382812,Keego Harbor,MI
102459.4375,Dubois,IN
2527053.25,Los Altos Hills,CA
124004.414062,Baldwinsville,NY
56030.5234375,Mahoning Township,PA
113269.476562,El Reno,OK
312969.4375,Murrieta,CA
362456.46875,Fillmore,CA
255621.28125,Lakeland North,WA
214471.078125,Missoula,MT
65870.28125,Raymore,MO
476480.71875,Upton,MA
107451.40625,Hancock,NH
186425.703125,Overland Park,KS
156776.703125,East Bloomfield,NY
622603.8125,Salisbury,CT
140564.65625,North Kingsville,OH
276463.03125,Springfield Township,PA
346355.28125,Calverton,NY
27707.2285156,Thomas,OK
141374.296875,Eau Claire,WI
548483.375,Newcastle,CA
434329.3125,Milton,GA
120773.492188,Portland,MI
518456.21875,Tustin,CA
492567.09375,Sharon,CT
218934.53125,Town of Granby,MA
309805.875,Roswell,GA
146497.59375,South Daytona,FL
91546.1875,Whitakers,NC
127665.867188,Lake LuzerneHadley,NY
219552.609375,Willow Spring,NC
850165.125,Mercer Island,WA
356320.90625,Churchville,PA
279973.46875,East Grand Rapids,MI
103021.6875,North Fork,CA
81638.15625,Lincoln Park,MI
297239.71875,Dexter,MI
314732.15625,Lincoln,CA
176418.875,Denton,TX
291712.8125,Washougal,WA
194735.34375,Oak Forest,IL
290737.75,Deltaville,VA
334658.5625,Lake Zurich,IL
354122.46875,Mulino,OR
52809.2382812,Grain Valley,MO
451913.15625,Morris Plains,NJ
431222.875,Stratham,NH
116173.492188,Spring Hope,NC
240157.03125,Fife,WA
139940.15625,Brewerton,NY
403318.875,Freeland,WA
157502.40625,Mogadore,OH
250551.0,Milton,WA
238038.546875,Jenkintown,PA
163182.734375,Crystal,MN
142541.765625,Plymouth,IN
322087.90625,Port Saint Joe,FL
401362.5625,Paso Robles,CA
196638.953125,Shasta Lake,CA
215662.25,McMinnville,OR
124132.929688,Town of Janesville,WI
107417.265625,Mount Orab,OH
272342.9375,Escalon,CA
481035.34375,Southampton,NY
166448.59375,Rustburg,VA
406831.78125,Brentwood,CA
153763.859375,North Lauderdale,FL
332549.46875,Satellite Beach,FL
247739.359375,Lake Carmel,NY
231038.15625,Loch Lomond,VA
173159.4375,Santa Claus,IN
255503.21875,Stillwater,MN
219255.015625,Pottsgrove,PA
104950.601562,Coldspring,TX
241364.65625,Malta,NY
93077.5078125,Byron,NY
199918.46875,Land O Lakes,FL
223774.296875,Burnsville,MN
210668.671875,Oakdale,MN
212079.515625,Brockton,MA
82560.2421875,Pelahatchie,MS
250679.921875,Maggie Valley,NC
213434.53125,Floresville,TX
244380.328125,Haverstraw,NY
165264.25,North Ballston Spa,NY
267122.09375,Philomath,OR
717865.875,Carpinteria,CA
445235.3125,Littleton,MA
176907.625,Dekalb,IL
266638.96875,Hugo,MN
23279.1171875,Union City,PA
163574.296875,Moxee,WA
175128.921875,Muhlenberg Township,PA
47852.2070312,Town of Adams,NY
250012.453125,Port Charlotte,FL
103264.257812,Newton Falls,OH
162509.234375,Northumberland,NY
212408.03125,Town of Enfield,NH
96946.1875,Hartland,NY
986136.375,Millbrae,CA
164321.6875,Valley View,PA
370447.8125,Bellflower,CA
127006.828125,Harrington,DE
227328.109375,Chapin,SC
208054.21875,North Muskegon,MI
219402.8125,Clermont,FL
152838.15625,Dickson,TN
351786.125,Oceano,CA
82841.3671875,Lancaster,NY
460784.0625,Monterey Park,CA
173032.9375,Westville,IN
193589.15625,Hamilton,IN
230703.21875,Washington Township,PA
304095.53125,West Nantmeal Township,PA
187002.015625,Town of Binghamton,NY
240792.375,Bound Brook,NJ
170661.84375,Bridgewater,CT
127742.96875,Tonasket,WA
315195.625,Tigard,OR
493063.84375,Chesterbrook,PA
1372888.625,Yarrow Point,WA
334749.34375,Fairview,NC
698296.6875,Campbell,CA
304835.875,Tijeras,NM
32091.96875,Hegins,PA
211917.265625,Rosemont,CA
314916.03125,Cockeysville,MD
152520.484375,West Valley City,UT
147361.84375,Geneseo,IL
270950.21875,Conewago Township,PA
118244.578125,Woodlawn,OH
479173.5,Plainview,NY
317572.75,Myakka City,FL
125184.335938,West Alexandria,OH
155355.421875,Luling,LA
134274.703125,Elkhart,IN
176555.828125,Mount Jackson,VA
326848.96875,Hague,NY
233019.28125,Eugene,OR
203130.515625,Lysander,NY
251919.671875,Shawangunk,NY
205554.625,Conestoga Township,PA
350771.875,Avocado Heights,CA
261279.109375,Ellisville,MO
369160.34375,ArdenArcade,CA
367223.1875,Lynbrook,NY
243724.5,East Foothills,CA
121700.804688,Palmetto,GA
74993.9765625,Dickinson,ND
102308.835938,Rocky Ford,CO
338301.84375,Northbridge,MA
244269.078125,Hummelstown,PA
277512.875,Dickinson Township,PA
171967.875,Green Valley,AZ
181556.21875,North Las Vegas,NV
424900.03125,Riverside,IL
98816.46875,Elsmere,KY
470589.75,Raritan Township,NJ
215973.5,Crestwood,MO
247532.125,Brecknock Township,PA
168143.78125,Rochester,NH
197088.359375,Auburn,GA
204741.765625,Hiram,OH
294915.28125,Half Moon Bay,CA
154957.03125,Goodview,MN
191833.328125,De Leon Springs,FL
242079.515625,Neptune,NJ
187004.015625,Oroville,CA
181759.03125,Waterford,NJ
169540.5625,Sand Springs,OK
136774.296875,West Little River,FL
125451.40625,Ramapo,NY
103228.109375,Haslet,TX
393972.28125,Vernon Hills,IL
250980.328125,Saline,MI
160122.484375,Palm Springs,FL
261067.0625,Glocester,RI
260152.203125,Olympia Heights,FL
177469.484375,North Bend,OR
205044.578125,San Bernardino,CA
193657.03125,Columbus,IN
211265.46875,Matteson,IL
180360.640625,Buda,TX
119985.539062,Pennsauken,NJ
136463.859375,Town of Plattsburgh,NY
137878.71875,Shelbyville,IN
478274.21875,Plainsboro Township,NJ
678234.1875,Rolling Hills,CA
148117.265625,Mascoutah,IL
369474.4375,Westmont,IL
555459.875,White Plains,NY
258694.375,Spanish Fort,AL
231816.0625,Sultan,WA
103034.132812,Medway,OH
449090.75,Martinez,CA
67913.65625,York,PA
376720.1875,North Druid Hills,GA
194474.296875,Ludlow,MA
84526.5078125,Cambridge,IL
352047.34375,Mt Olive Township,NJ
136862.25,Lithonia,GA
34304.4179688,Town of Newport,NH
610069.5,Woods Hole,MA
424427.15625,Ocean City,MD
164866.671875,Golden Gate,FL
246980.328125,Frederick,CO
204475.5,Quakertown,PA
212744.984375,Richland,WA
101871.085938,Linton,IN
210355.421875,Edgewater,CO
160361.453125,South Vienna,OH
116938.554688,Marion,IN
226025.703125,Laughlin,NV
197983.9375,Wonder Lake,IL
190700.40625,Paonia,CO
276981.96875,Magalia,CA
225265.46875,Carpentersville,IL
68383.53125,Willsboro,NY
159375.5,Madisonville,KY
981046.5,Belmont,CA
176057.4375,Roanoke,VA
174631.328125,Lubbock,TX
44106.4257812,Catasauqua,PA
380661.71875,Pembroke,MA
362466.375,Point Pleasant,NJ
241384.34375,Graham,WA
156536.140625,Town of Big Flats,NY
151383.53125,La Mesa,NM
